Longitude Latitude Value
59.112104 24.574140 0.430206
59.141675 24.574140 0.429766
59.171246 24.574140 0.429128
59.200818 24.574140 0.429435
59.230389 24.574140 0.429680
59.259960 24.574140 0.429987
59.289531 24.574140 0.429823
59.319102 24.574140 0.428476
59.348674 24.574140 0.427864
59.378245 24.574140 0.428027
59.407816 24.574140 0.427852
59.437387 24.574140 0.427583
59.466959 24.574140 0.426783
59.496530 24.574140 0.425984
59.526101 24.574140 0.425694
59.555672 24.574140 0.424436
59.585243 24.574140 0.423660
59.614815 24.574140 0.422472
59.644386 24.574140 0.421438
59.673957 24.574140 0.420871
59.703528 24.574140 0.420285
59.733100 24.574140 0.419402
59.762671 24.574140 0.418482
59.792242 24.574140 0.417797
59.821813 24.574140 0.416664
59.851384 24.574140 0.416042
59.880956 24.574140 0.415630
59.910527 24.574140 0.415540
59.940098 24.574140 0.416175
59.969669 24.574140 0.417165
59.999241 24.574140 0.418148
60.028812 24.574140 0.419014
60.058383 24.574140 0.419570
60.087954 24.574140 0.420534
60.117526 24.574140 0.421664
60.147097 24.574140 0.422617
60.176668 24.574140 0.423241
60.206239 24.574140 0.423436
60.235810 24.574140 0.423923
60.265382 24.574140 0.424583
60.294953 24.574140 0.425478
60.324524 24.574140 0.426492
60.354095 24.574140 0.427788
60.383667 24.574140 0.429589
60.413238 24.574140 0.431111
60.442809 24.574140 0.433325
60.472380 24.574140 0.435913
60.501951 24.574140 0.437912
60.531523 24.574140 0.440481
60.561094 24.574140 0.443933
60.590665 24.574140 0.446556
60.620236 24.574140 0.447883
60.649808 24.574140 0.449431
60.679379 24.574140 0.451112
60.708950 24.574140 0.451366
60.738521 24.574140 0.450991
60.768093 24.574140 0.451585
60.797664 24.574140 0.453085
60.827235 24.574140 0.454949
60.856806 24.574140 0.456467
60.886377 24.574140 0.458695
60.915949 24.574140 0.460438
60.945520 24.574140 0.462092
60.975091 24.574140 0.462617
61.004662 24.574140 0.463456
61.034234 24.574140 0.461792
61.063805 24.574140 0.460547
61.093376 24.574140 0.460459
61.122947 24.574140 0.461561
61.152518 24.574140 0.463089
61.182090 24.574140 0.464371
61.211661 24.574140 0.468361
61.241232 24.574140 0.472404
61.270803 24.574140 0.474711
61.300375 24.574140 0.476537
61.329946 24.574140 0.479109
61.359517 24.574140 0.480916
61.389088 24.574140 0.482274
61.418660 24.574140 0.483325
61.448231 24.574140 0.484912
61.477802 24.574140 0.486652
61.507373 24.574140 0.487805
61.536944 24.574140 0.489927
61.566516 24.574140 0.491597
61.596087 24.574140 0.493468
61.625658 24.574140 0.495597
61.655229 24.574140 0.498062
61.684801 24.574140 0.501194
61.714372 24.574140 0.503652
61.743943 24.574140 0.506722
61.773514 24.574140 0.509731
61.803085 24.574140 0.512930
61.832657 24.574140 0.515779
61.862228 24.574140 0.518569
61.891799 24.574140 0.521252
61.921370 24.574140 0.524274
61.950942 24.574140 0.527838
61.980513 24.574140 0.531322
62.010084 24.574140 0.535191
62.039655 24.574140 0.538762
62.069227 24.574140 0.541715
62.098798 24.574140 0.544807
62.128369 24.574140 0.549119
62.157940 24.574140 0.552794
62.187511 24.574140 0.557342
62.217083 24.574140 0.562497
62.246654 24.574140 0.566891
62.276225 24.574140 0.569291
62.305796 24.574140 0.571087
62.335368 24.574140 0.572569
62.364939 24.574140 0.574395
62.394510 24.574140 0.575354
62.424081 24.574140 0.576161
62.453652 24.574140 0.579306
62.483224 24.574140 0.581207
62.512795 24.574140 0.583733
62.542366 24.574140 0.586762
62.571937 24.574140 0.590103
62.601509 24.574140 0.593229
62.631080 24.574140 0.597409
62.660651 24.574140 0.600737
62.690222 24.574140 0.603838
62.719794 24.574140 0.606628
62.749365 24.574140 0.609051
62.778936 24.574140 0.612929
62.808507 24.574140 0.615971
62.838078 24.574140 0.619411
62.867650 24.574140 0.622767
62.897221 24.574140 0.625919
62.926792 24.574140 0.629738
62.956363 24.574140 0.631029
62.985935 24.574140 0.632983
63.015506 24.574140 0.636035
63.045077 24.574140 0.640615
63.074648 24.574140 0.645131
63.104219 24.574140 0.646745
63.133791 24.574140 0.647719
63.163362 24.574140 0.648144
63.192933 24.574140 0.647695
63.222504 24.574140 0.646079
63.252076 24.574140 0.642430
63.281647 24.574140 0.643909
63.311218 24.574140 0.644600
63.340789 24.574140 0.644393
63.370361 24.574140 0.642522
63.399932 24.574140 0.641545
63.429503 24.574140 0.640284
63.459074 24.574140 0.638995
63.488645 24.574140 0.638286
63.518217 24.574140 0.636192
63.547788 24.574140 0.632549
63.577359 24.574140 0.630078
63.606930 24.574140 0.629323
63.636502 24.574140 0.630071
63.666073 24.574140 0.631898
63.695644 24.574140 0.635089
63.725215 24.574140 0.638746
63.754786 24.574140 0.643417
63.784358 24.574140 0.646850
63.813929 24.574140 0.650860
63.843500 24.574140 0.652969
63.873071 24.574140 0.653871
63.902643 24.574140 0.655161
63.932214 24.574140 0.656708
63.961785 24.574140 0.656893
63.991356 24.574140 0.655676
64.020928 24.574140 0.655707
64.050499 24.574140 0.656746
64.080070 24.574140 0.656776
64.109641 24.574140 0.656186
64.139212 24.574140 0.655838
64.168784 24.574140 0.655263
64.198355 24.574140 0.654967
64.227926 24.574140 0.654388
64.257497 24.574140 0.654263
64.287069 24.574140 0.652431
64.316640 24.574140 0.652508
64.346211 24.574140 0.652937
64.375782 24.574140 0.654155
64.405353 24.574140 0.656306
64.434925 24.574140 0.658795
64.464496 24.574140 0.660739
64.494067 24.574140 0.661439
64.523638 24.574140 0.661174
64.553210 24.574140 0.659906
64.582781 24.574140 0.661442
64.612352 24.574140 0.662632
64.641923 24.574140 0.663854
64.671494 24.574140 0.664611
64.701066 24.574140 0.665142
64.730637 24.574140 0.664600
64.760208 24.574140 0.663650
64.789779 24.574140 0.666284
64.819351 24.574140 0.668669
64.848922 24.574140 0.669108
64.878493 24.574140 0.669254
64.908064 24.574140 0.669228
64.937636 24.574140 0.667800
64.967207 24.574140 0.665958
64.996778 24.574140 0.664258
65.026349 24.574140 0.663025
65.055920 24.574140 0.663935
65.085492 24.574140 0.664717
65.115063 24.574140 0.664871
65.144634 24.574140 0.665167
65.174205 24.574140 0.666780
65.203777 24.574140 0.668809
65.233348 24.574140 0.669780
65.262919 24.574140 0.673134
65.292490 24.574140 0.676672
65.322061 24.574140 0.681292
65.351633 24.574140 0.683875
65.381204 24.574140 0.685853
65.410775 24.574140 0.687167
65.440346 24.574140 0.687572
65.469918 24.574140 0.687269
65.499489 24.574140 0.688252
65.529060 24.574140 0.691192
65.558631 24.574140 0.693561
65.588203 24.574140 0.695011
65.617774 24.574140 0.697714
65.647345 24.574140 0.700303
57.899684 24.580284 0.335837
57.929255 24.580284 0.338470
57.958826 24.580284 0.341859
57.988397 24.580284 0.345548
58.017968 24.580284 0.348802
58.047540 24.580284 0.351667
58.077111 24.580284 0.355332
58.106682 24.580284 0.358951
58.136253 24.580284 0.362401
58.165825 24.580284 0.366071
58.195396 24.580284 0.369527
58.224967 24.580284 0.372299
58.254538 24.580284 0.375460
58.284109 24.580284 0.377958
58.313681 24.580284 0.380706
58.343252 24.580284 0.383663
58.372823 24.580284 0.386730
58.402394 24.580284 0.389412
58.431966 24.580284 0.392539
58.461537 24.580284 0.395459
58.491108 24.580284 0.398139
58.520679 24.580284 0.400494
58.550251 24.580284 0.403431
58.579822 24.580284 0.406333
58.609393 24.580284 0.408454
58.638964 24.580284 0.410681
58.668535 24.580284 0.412664
58.698107 24.580284 0.415157
58.727678 24.580284 0.417481
58.757249 24.580284 0.419621
58.786820 24.580284 0.422996
58.816392 24.580284 0.426267
58.845963 24.580284 0.428769
58.875534 24.580284 0.429992
58.905105 24.580284 0.430298
58.934676 24.580284 0.430589
58.964248 24.580284 0.430139
58.993819 24.580284 0.428989
59.023390 24.580284 0.429329
59.052961 24.580284 0.430011
59.082533 24.580284 0.430747
59.112104 24.580284 0.430864
59.141675 24.580284 0.430666
59.171246 24.580284 0.430178
59.200818 24.580284 0.430391
59.230389 24.580284 0.430474
59.259960 24.580284 0.430706
59.289531 24.580284 0.430668
59.319102 24.580284 0.429320
59.348674 24.580284 0.428686
59.378245 24.580284 0.428816
59.407816 24.580284 0.428855
59.437387 24.580284 0.428341
59.466959 24.580284 0.427503
59.496530 24.580284 0.426754
59.526101 24.580284 0.426389
59.555672 24.580284 0.425257
59.585243 24.580284 0.424378
59.614815 24.580284 0.423184
59.644386 24.580284 0.421997
59.673957 24.580284 0.421300
59.703528 24.580284 0.420904
59.733100 24.580284 0.419910
59.762671 24.580284 0.418862
59.792242 24.580284 0.418185
59.821813 24.580284 0.417073
59.851384 24.580284 0.416165
59.880956 24.580284 0.415816
59.910527 24.580284 0.415715
59.940098 24.580284 0.416450
59.969669 24.580284 0.417380
59.999241 24.580284 0.418450
60.028812 24.580284 0.419256
60.058383 24.580284 0.419867
60.087954 24.580284 0.420836
60.117526 24.580284 0.421918
60.147097 24.580284 0.422988
60.176668 24.580284 0.423640
60.206239 24.580284 0.423786
60.235810 24.580284 0.424219
60.265382 24.580284 0.424784
60.294953 24.580284 0.425619
60.324524 24.580284 0.426592
60.354095 24.580284 0.427884
60.383667 24.580284 0.429715
60.413238 24.580284 0.431199
60.442809 24.580284 0.433435
60.472380 24.580284 0.435913
60.501951 24.580284 0.438094
60.531523 24.580284 0.440773
60.561094 24.580284 0.444272
60.590665 24.580284 0.446891
60.620236 24.580284 0.448229
60.649808 24.580284 0.449862
60.679379 24.580284 0.451065
60.708950 24.580284 0.451397
60.738521 24.580284 0.451072
60.768093 24.580284 0.451643
60.797664 24.580284 0.453190
60.827235 24.580284 0.455126
60.856806 24.580284 0.456701
60.886377 24.580284 0.458689
60.915949 24.580284 0.460521
60.945520 24.580284 0.462109
60.975091 24.580284 0.462963
61.004662 24.580284 0.463643
61.034234 24.580284 0.461850
61.063805 24.580284 0.460618
61.093376 24.580284 0.460384
61.122947 24.580284 0.461333
61.152518 24.580284 0.462453
61.182090 24.580284 0.464507
61.211661 24.580284 0.468536
61.241232 24.580284 0.472503
61.270803 24.580284 0.474918
61.300375 24.580284 0.476679
61.329946 24.580284 0.479021
61.359517 24.580284 0.480750
61.389088 24.580284 0.481932
61.418660 24.580284 0.483066
61.448231 24.580284 0.484485
61.477802 24.580284 0.486372
61.507373 24.580284 0.487558
61.536944 24.580284 0.489591
61.566516 24.580284 0.491064
61.596087 24.580284 0.493249
61.625658 24.580284 0.495349
61.655229 24.580284 0.497889
61.684801 24.580284 0.500588
61.714372 24.580284 0.503073
61.743943 24.580284 0.506043
61.773514 24.580284 0.509359
61.803085 24.580284 0.512394
61.832657 24.580284 0.515128
61.862228 24.580284 0.517839
61.891799 24.580284 0.520657
61.921370 24.580284 0.523656
61.950942 24.580284 0.527265
61.980513 24.580284 0.530863
62.010084 24.580284 0.534768
62.039655 24.580284 0.538372
62.069227 24.580284 0.541056
62.098798 24.580284 0.543941
62.128369 24.580284 0.548515
62.157940 24.580284 0.552383
62.187511 24.580284 0.557183
62.217083 24.580284 0.562400
62.246654 24.580284 0.567049
62.276225 24.580284 0.569013
62.305796 24.580284 0.570929
62.335368 24.580284 0.572550
62.364939 24.580284 0.574534
62.394510 24.580284 0.575443
62.424081 24.580284 0.576321
62.453652 24.580284 0.579306
62.483224 24.580284 0.581168
62.512795 24.580284 0.583597
62.542366 24.580284 0.586479
62.571937 24.580284 0.589762
62.601509 24.580284 0.592914
62.631080 24.580284 0.597122
62.660651 24.580284 0.600404
62.690222 24.580284 0.603361
62.719794 24.580284 0.606345
62.749365 24.580284 0.608789
62.778936 24.580284 0.612541
62.808507 24.580284 0.615517
62.838078 24.580284 0.618979
62.867650 24.580284 0.622309
62.897221 24.580284 0.626011
62.926792 24.580284 0.629363
62.956363 24.580284 0.631094
62.985935 24.580284 0.633097
63.015506 24.580284 0.636140
63.045077 24.580284 0.640579
63.074648 24.580284 0.645208
63.104219 24.580284 0.647386
63.133791 24.580284 0.648571
63.163362 24.580284 0.648939
63.192933 24.580284 0.648098
63.222504 24.580284 0.646187
63.252076 24.580284 0.642728
63.281647 24.580284 0.644693
63.311218 24.580284 0.644997
63.340789 24.580284 0.644440
63.370361 24.580284 0.642771
63.399932 24.580284 0.641760
63.429503 24.580284 0.640742
63.459074 24.580284 0.639424
63.488645 24.580284 0.638389
63.518217 24.580284 0.635957
63.547788 24.580284 0.632435
63.577359 24.580284 0.629377
63.606930 24.580284 0.628793
63.636502 24.580284 0.629424
63.666073 24.580284 0.631515
63.695644 24.580284 0.634290
63.725215 24.580284 0.638346
63.754786 24.580284 0.642924
63.784358 24.580284 0.646754
63.813929 24.580284 0.650602
63.843500 24.580284 0.653229
63.873071 24.580284 0.653984
63.902643 24.580284 0.655159
63.932214 24.580284 0.656568
63.961785 24.580284 0.656758
63.991356 24.580284 0.655119
64.020928 24.580284 0.655568
64.050499 24.580284 0.656250
64.080070 24.580284 0.656805
64.109641 24.580284 0.656083
64.139212 24.580284 0.655869
64.168784 24.580284 0.655283
64.198355 24.580284 0.654930
64.227926 24.580284 0.654221
64.257497 24.580284 0.654083
64.287069 24.580284 0.652352
64.316640 24.580284 0.652577
64.346211 24.580284 0.652593
64.375782 24.580284 0.653969
64.405353 24.580284 0.656183
64.434925 24.580284 0.658737
64.464496 24.580284 0.660356
64.494067 24.580284 0.661064
64.523638 24.580284 0.661034
64.553210 24.580284 0.660132
64.582781 24.580284 0.661819
64.612352 24.580284 0.662691
64.641923 24.580284 0.663833
64.671494 24.580284 0.664661
64.701066 24.580284 0.664970
64.730637 24.580284 0.664344
64.760208 24.580284 0.663745
64.789779 24.580284 0.666229
64.819351 24.580284 0.668768
64.848922 24.580284 0.669551
64.878493 24.580284 0.669656
64.908064 24.580284 0.669478
64.937636 24.580284 0.668072
64.967207 24.580284 0.666177
64.996778 24.580284 0.664474
65.026349 24.580284 0.663257
65.055920 24.580284 0.663570
65.085492 24.580284 0.664243
65.115063 24.580284 0.664447
65.144634 24.580284 0.664966
65.174205 24.580284 0.666416
65.203777 24.580284 0.668664
65.233348 24.580284 0.669660
65.262919 24.580284 0.673228
65.292490 24.580284 0.676669
65.322061 24.580284 0.681137
65.351633 24.580284 0.684673
65.381204 24.580284 0.685637
65.410775 24.580284 0.687074
65.440346 24.580284 0.687502
65.469918 24.580284 0.687908
65.499489 24.580284 0.688053
65.529060 24.580284 0.691133
65.558631 24.580284 0.693558
65.588203 24.580284 0.695067
65.617774 24.580284 0.697467
65.647345 24.580284 0.700038
57.870112 24.586427 0.333119
57.899684 24.586427 0.336320
57.929255 24.586427 0.339082
57.958826 24.586427 0.342330
57.988397 24.586427 0.345985
58.017968 24.586427 0.349547
58.047540 24.586427 0.352485
58.077111 24.586427 0.356042
58.106682 24.586427 0.359644
58.136253 24.586427 0.363290
58.165825 24.586427 0.366896
58.195396 24.586427 0.370440
58.224967 24.586427 0.373212
58.254538 24.586427 0.376387
58.284109 24.586427 0.378907
58.313681 24.586427 0.381516
58.343252 24.586427 0.384507
58.372823 24.586427 0.387742
58.402394 24.586427 0.390515
58.431966 24.586427 0.393542
58.461537 24.586427 0.396293
58.491108 24.586427 0.398901
58.520679 24.586427 0.401528
58.550251 24.586427 0.404334
58.579822 24.586427 0.407114
58.609393 24.586427 0.409330
58.638964 24.586427 0.411656
58.668535 24.586427 0.413687
58.698107 24.586427 0.416053
58.727678 24.586427 0.418413
58.757249 24.586427 0.420712
58.786820 24.586427 0.424005
58.816392 24.586427 0.427264
58.845963 24.586427 0.430147
58.875534 24.586427 0.431269
58.905105 24.586427 0.431441
58.934676 24.586427 0.431346
58.964248 24.586427 0.431015
58.993819 24.586427 0.430187
59.023390 24.586427 0.430363
59.052961 24.586427 0.430932
59.082533 24.586427 0.431686
59.112104 24.586427 0.431711
59.141675 24.586427 0.431901
59.171246 24.586427 0.431192
59.200818 24.586427 0.431435
59.230389 24.586427 0.431402
59.259960 24.586427 0.431554
59.289531 24.586427 0.431431
59.319102 24.586427 0.430367
59.348674 24.586427 0.429508
59.378245 24.586427 0.429594
59.407816 24.586427 0.429810
59.437387 24.586427 0.429070
59.466959 24.586427 0.428378
59.496530 24.586427 0.427556
59.526101 24.586427 0.427123
59.555672 24.586427 0.426159
59.585243 24.586427 0.425193
59.614815 24.586427 0.423829
59.644386 24.586427 0.422695
59.673957 24.586427 0.421804
59.703528 24.586427 0.421498
59.733100 24.586427 0.420359
59.762671 24.586427 0.419277
59.792242 24.586427 0.418797
59.821813 24.586427 0.417599
59.851384 24.586427 0.416442
59.880956 24.586427 0.415921
59.910527 24.586427 0.415862
59.940098 24.586427 0.416697
59.969669 24.586427 0.417705
59.999241 24.586427 0.418644
60.028812 24.586427 0.419368
60.058383 24.586427 0.420205
60.087954 24.586427 0.421174
60.117526 24.586427 0.422246
60.147097 24.586427 0.423387
60.176668 24.586427 0.423962
60.206239 24.586427 0.424126
60.235810 24.586427 0.424595
60.265382 24.586427 0.425108
60.294953 24.586427 0.425841
60.324524 24.586427 0.426713
60.354095 24.586427 0.428032
60.383667 24.586427 0.429869
60.413238 24.586427 0.431438
60.442809 24.586427 0.433642
60.472380 24.586427 0.436006
60.501951 24.586427 0.438247
60.531523 24.586427 0.441048
60.561094 24.586427 0.444661
60.590665 24.586427 0.447306
60.620236 24.586427 0.448693
60.649808 24.586427 0.450067
60.679379 24.586427 0.451005
60.708950 24.586427 0.451350
60.738521 24.586427 0.451151
60.768093 24.586427 0.451679
60.797664 24.586427 0.453153
60.827235 24.586427 0.455363
60.856806 24.586427 0.456966
60.886377 24.586427 0.458915
60.915949 24.586427 0.460868
60.945520 24.586427 0.462205
60.975091 24.586427 0.463302
61.004662 24.586427 0.464024
61.034234 24.586427 0.461940
61.063805 24.586427 0.460695
61.093376 24.586427 0.460247
61.122947 24.586427 0.461280
61.152518 24.586427 0.461902
61.182090 24.586427 0.464516
61.211661 24.586427 0.468551
61.241232 24.586427 0.472683
61.270803 24.586427 0.475142
61.300375 24.586427 0.476839
61.329946 24.586427 0.478983
61.359517 24.586427 0.480580
61.389088 24.586427 0.481653
61.418660 24.586427 0.482897
61.448231 24.586427 0.484220
61.477802 24.586427 0.486036
61.507373 24.586427 0.487306
61.536944 24.586427 0.489317
61.566516 24.586427 0.490638
61.596087 24.586427 0.492950
61.625658 24.586427 0.494984
61.655229 24.586427 0.497764
61.684801 24.586427 0.500004
61.714372 24.586427 0.502604
61.743943 24.586427 0.505678
61.773514 24.586427 0.508998
61.803085 24.586427 0.511933
61.832657 24.586427 0.514386
61.862228 24.586427 0.517118
61.891799 24.586427 0.520140
61.921370 24.586427 0.523109
61.950942 24.586427 0.526659
61.980513 24.586427 0.530436
62.010084 24.586427 0.534171
62.039655 24.586427 0.537735
62.069227 24.586427 0.540306
62.098798 24.586427 0.543166
62.128369 24.586427 0.547691
62.157940 24.586427 0.552005
62.187511 24.586427 0.557226
62.217083 24.586427 0.562457
62.246654 24.586427 0.566674
62.276225 24.586427 0.569012
62.305796 24.586427 0.570891
62.335368 24.586427 0.572614
62.364939 24.586427 0.574535
62.394510 24.586427 0.575527
62.424081 24.586427 0.576524
62.453652 24.586427 0.579322
62.483224 24.586427 0.581189
62.512795 24.586427 0.583364
62.542366 24.586427 0.586173
62.571937 24.586427 0.589318
62.601509 24.586427 0.592592
62.631080 24.586427 0.596743
62.660651 24.586427 0.600030
62.690222 24.586427 0.603298
62.719794 24.586427 0.606064
62.749365 24.586427 0.608520
62.778936 24.586427 0.612071
62.808507 24.586427 0.615423
62.838078 24.586427 0.618687
62.867650 24.586427 0.622135
62.897221 24.586427 0.625931
62.926792 24.586427 0.629193
62.956363 24.586427 0.630961
62.985935 24.586427 0.633047
63.015506 24.586427 0.636067
63.045077 24.586427 0.640331
63.074648 24.586427 0.645105
63.104219 24.586427 0.647973
63.133791 24.586427 0.649532
63.163362 24.586427 0.649155
63.192933 24.586427 0.648264
63.222504 24.586427 0.646380
63.252076 24.586427 0.642950
63.281647 24.586427 0.645095
63.311218 24.586427 0.645461
63.340789 24.586427 0.644719
63.370361 24.586427 0.643106
63.399932 24.586427 0.641750
63.429503 24.586427 0.641125
63.459074 24.586427 0.639683
63.488645 24.586427 0.638505
63.518217 24.586427 0.635727
63.547788 24.586427 0.632316
63.577359 24.586427 0.629313
63.606930 24.586427 0.628253
63.636502 24.586427 0.628782
63.666073 24.586427 0.631107
63.695644 24.586427 0.633919
63.725215 24.586427 0.637982
63.754786 24.586427 0.642427
63.784358 24.586427 0.646752
63.813929 24.586427 0.650616
63.843500 24.586427 0.653448
63.873071 24.586427 0.653869
63.902643 24.586427 0.655215
63.932214 24.586427 0.656411
63.961785 24.586427 0.656605
63.991356 24.586427 0.655095
64.020928 24.586427 0.655449
64.050499 24.586427 0.656223
64.080070 24.586427 0.656716
64.109641 24.586427 0.656188
64.139212 24.586427 0.655632
64.168784 24.586427 0.655387
64.198355 24.586427 0.654917
64.227926 24.586427 0.654189
64.257497 24.586427 0.653679
64.287069 24.586427 0.652324
64.316640 24.586427 0.652296
64.346211 24.586427 0.652262
64.375782 24.586427 0.653909
64.405353 24.586427 0.656088
64.434925 24.586427 0.658330
64.464496 24.586427 0.659909
64.494067 24.586427 0.660642
64.523638 24.586427 0.660747
64.553210 24.586427 0.660238
64.582781 24.586427 0.662010
64.612352 24.586427 0.662821
64.641923 24.586427 0.664152
64.671494 24.586427 0.664589
64.701066 24.586427 0.664830
64.730637 24.586427 0.664230
64.760208 24.586427 0.663781
64.789779 24.586427 0.666408
64.819351 24.586427 0.668795
64.848922 24.586427 0.670051
64.878493 24.586427 0.670054
64.908064 24.586427 0.669891
64.937636 24.586427 0.668387
64.967207 24.586427 0.666386
64.996778 24.586427 0.664419
65.026349 24.586427 0.663035
65.055920 24.586427 0.663417
65.085492 24.586427 0.663831
65.115063 24.586427 0.664169
65.144634 24.586427 0.665103
65.174205 24.586427 0.666110
65.203777 24.586427 0.668354
65.233348 24.586427 0.670048
65.262919 24.586427 0.673209
65.292490 24.586427 0.676909
65.322061 24.586427 0.681068
65.351633 24.586427 0.684764
65.381204 24.586427 0.686216
65.410775 24.586427 0.686989
65.440346 24.586427 0.687640
65.469918 24.586427 0.687783
65.499489 24.586427 0.688352
65.529060 24.586427 0.691108
65.558631 24.586427 0.693526
65.588203 24.586427 0.695380
65.617774 24.586427 0.697703
65.647345 24.586427 0.699804
57.870112 24.592571 0.333605
57.899684 24.592571 0.336938
57.929255 24.592571 0.339804
57.958826 24.592571 0.342867
57.988397 24.592571 0.346385
58.017968 24.592571 0.350114
58.047540 24.592571 0.353160
58.077111 24.592571 0.356795
58.106682 24.592571 0.360433
58.136253 24.592571 0.364049
58.165825 24.592571 0.367753
58.195396 24.592571 0.371323
58.224967 24.592571 0.374105
58.254538 24.592571 0.377186
58.284109 24.592571 0.379787
58.313681 24.592571 0.382433
58.343252 24.592571 0.385277
58.372823 24.592571 0.388685
58.402394 24.592571 0.391494
58.431966 24.592571 0.394530
58.461537 24.592571 0.397069
58.491108 24.592571 0.399906
58.520679 24.592571 0.402514
58.550251 24.592571 0.405297
58.579822 24.592571 0.407841
58.609393 24.592571 0.410222
58.638964 24.592571 0.412610
58.668535 24.592571 0.414755
58.698107 24.592571 0.417102
58.727678 24.592571 0.419297
58.757249 24.592571 0.421736
58.786820 24.592571 0.425038
58.816392 24.592571 0.428391
58.845963 24.592571 0.431551
58.875534 24.592571 0.432550
58.905105 24.592571 0.432650
58.934676 24.592571 0.432313
58.964248 24.592571 0.431838
58.993819 24.592571 0.431243
59.023390 24.592571 0.431357
59.052961 24.592571 0.431776
59.082533 24.592571 0.432335
59.112104 24.592571 0.432618
59.141675 24.592571 0.432886
59.171246 24.592571 0.432258
59.200818 24.592571 0.432586
59.230389 24.592571 0.432347
59.259960 24.592571 0.432404
59.289531 24.592571 0.432355
59.319102 24.592571 0.431352
59.348674 24.592571 0.430402
59.378245 24.592571 0.430483
59.407816 24.592571 0.430571
59.437387 24.592571 0.429889
59.466959 24.592571 0.429143
59.496530 24.592571 0.428429
59.526101 24.592571 0.427923
59.555672 24.592571 0.426855
59.585243 24.592571 0.425942
59.614815 24.592571 0.424465
59.644386 24.592571 0.423274
59.673957 24.592571 0.422506
59.703528 24.592571 0.422017
59.733100 24.592571 0.420877
59.762671 24.592571 0.419781
59.792242 24.592571 0.419158
59.821813 24.592571 0.418109
59.851384 24.592571 0.416738
59.880956 24.592571 0.416168
59.910527 24.592571 0.416202
59.940098 24.592571 0.417063
59.969669 24.592571 0.418003
59.999241 24.592571 0.419019
60.028812 24.592571 0.419633
60.058383 24.592571 0.420476
60.087954 24.592571 0.421537
60.117526 24.592571 0.422581
60.147097 24.592571 0.423802
60.176668 24.592571 0.424204
60.206239 24.592571 0.424491
60.235810 24.592571 0.424961
60.265382 24.592571 0.425376
60.294953 24.592571 0.425935
60.324524 24.592571 0.426815
60.354095 24.592571 0.428185
60.383667 24.592571 0.430029
60.413238 24.592571 0.431819
60.442809 24.592571 0.433786
60.472380 24.592571 0.436047
60.501951 24.592571 0.438481
60.531523 24.592571 0.441232
60.561094 24.592571 0.444968
60.590665 24.592571 0.447617
60.620236 24.592571 0.449014
60.649808 24.592571 0.450414
60.679379 24.592571 0.450875
60.708950 24.592571 0.451401
60.738521 24.592571 0.451234
60.768093 24.592571 0.451818
60.797664 24.592571 0.453162
60.827235 24.592571 0.455565
60.856806 24.592571 0.457293
60.886377 24.592571 0.459053
60.915949 24.592571 0.460987
60.945520 24.592571 0.462205
60.975091 24.592571 0.463547
61.004662 24.592571 0.464225
61.034234 24.592571 0.462224
61.063805 24.592571 0.460552
61.093376 24.592571 0.460032
61.122947 24.592571 0.461101
61.152518 24.592571 0.461359
61.182090 24.592571 0.464391
61.211661 24.592571 0.468554
61.241232 24.592571 0.472873
61.270803 24.592571 0.475366
61.300375 24.592571 0.476984
61.329946 24.592571 0.478927
61.359517 24.592571 0.480375
61.389088 24.592571 0.481378
61.418660 24.592571 0.482471
61.448231 24.592571 0.483902
61.477802 24.592571 0.485672
61.507373 24.592571 0.486997
61.536944 24.592571 0.489028
61.566516 24.592571 0.490310
61.596087 24.592571 0.492518
61.625658 24.592571 0.494582
61.655229 24.592571 0.497621
61.684801 24.592571 0.499526
61.714372 24.592571 0.502051
61.743943 24.592571 0.505248
61.773514 24.592571 0.508738
61.803085 24.592571 0.511389
61.832657 24.592571 0.513801
61.862228 24.592571 0.516384
61.891799 24.592571 0.519484
61.921370 24.592571 0.522752
61.950942 24.592571 0.525990
61.980513 24.592571 0.529914
62.010084 24.592571 0.533748
62.039655 24.592571 0.537087
62.069227 24.592571 0.539531
62.098798 24.592571 0.542394
62.128369 24.592571 0.547048
62.157940 24.592571 0.551558
62.187511 24.592571 0.557205
62.217083 24.592571 0.562399
62.246654 24.592571 0.566650
62.276225 24.592571 0.568811
62.305796 24.592571 0.570694
62.335368 24.592571 0.572652
62.364939 24.592571 0.574468
62.394510 24.592571 0.575375
62.424081 24.592571 0.576705
62.453652 24.592571 0.578940
62.483224 24.592571 0.581068
62.512795 24.592571 0.583173
62.542366 24.592571 0.585789
62.571937 24.592571 0.588789
62.601509 24.592571 0.592293
62.631080 24.592571 0.596383
62.660651 24.592571 0.599691
62.690222 24.592571 0.602781
62.719794 24.592571 0.605973
62.749365 24.592571 0.608220
62.778936 24.592571 0.611818
62.808507 24.592571 0.614807
62.838078 24.592571 0.618295
62.867650 24.592571 0.622273
62.897221 24.592571 0.625953
62.926792 24.592571 0.628429
62.956363 24.592571 0.630854
62.985935 24.592571 0.632868
63.015506 24.592571 0.636275
63.045077 24.592571 0.640237
63.074648 24.592571 0.644965
63.104219 24.592571 0.648762
63.133791 24.592571 0.650349
63.163362 24.592571 0.650003
63.192933 24.592571 0.648363
63.222504 24.592571 0.646482
63.252076 24.592571 0.643361
